user_id,movie_id,rating
373,910,2
373,933,2
373,569,2
373,741,5
373,724,4
373,902,2
373,714,1
373,625,2
373,712,1
373,62,5
373,35,4
373,715,1
373,792,1
373,262,2
374,496,4
374,187,3
374,959,1
374,829,3
374,589,5
374,86,1
374,257,5
374,699,2
374,71,1
375,161,5
375,530,2
375,949,5
375,587,4
375,675,4
375,516,2
375,980,3
375,381,4
375,681,2
376,290,5
376,614,1
376,96,3
376,32,3
376,192,1
376,689,1
376,843,2
376,105,1
376,619,2
376,824,5
376,216,4
376,415,4
376,267,2
376,486,5
376,477,3
376,733,4
376,282,3
376,329,3
376,866,5
377,176,5
377,400,2
377,425,5
377,94,2
377,365,2
377,917,4
377,21,1
377,608,3
377,221,3
377,790,4
377,381,1
377,247,4
377,128,5
377,557,5
377,939,3
377,129,5
377,367,4
378,49,3
378,204,3
378,275,3
378,766,3
378,222,5
378,15,5
378,570,1
378,298,5
378,943,5
378,248,4
378,599,2
378,803,1
378,31,1
378,491,3
378,672,2
378,984,4
378,871,4
378,450,4
379,98,4
379,421,1
379,973,4
379,58,5
379,778,2
380,963,1
380,152,3
380,204,5
380,734,1
380,84,1
380,609,3
380,357,1
380,199,1
380,180,2
380,112,1
380,372,4
380,815,4
380,211,2
380,796,4
380,596,4
381,408,3
381,773,4
381,79,4
381,503,3
381,198,3
381,77,4
381,690,5
381,146,5
381,948,3
381,968,5
381,332,5
381,234,2
381,223,3
382,566,2
382,716,1
382,280,1
382,291,1
382,834,2
382,982,3
382,156,5
382,217,5
382,986,3
382,332,3
382,531,3
382,571,1
382,710,2
383,423,2
383,53,1
383,669,3
383,992,4
383,681,4
383,99,2
383,549,5
383,62,2
383,768,1
384,79,1
384,336,1
384,873,2
384,839,2
384,508,2
384,441,3
384,501,5
384,562,3
384,618,3
384,636,3
384,545,2
384,423,2
384,943,1
384,853,4
384,942,3
384,534,1
384,965,1
384,391,3
384,702,3
385,277,3
385,23,1
385,161,5
385,626,3
385,542,5
385,409,5
385,711,2
385,787,5
385,921,3
385,390,3
385,318,2
386,696,3
386,137,2
386,559,5
386,407,2
386,738,3
387,253,4
387,851,3
387,991,5
387,503,5
387,258,2
387,232,5
387,656,4
387,526,4
387,474,1
388,825,3
388,474,4
388,578,4
388,559,2
388,857,4
388,667,1
388,486,3
388,479,5
388,461,4
388,476,2
388,337,2
389,251,3
389,137,1
389,889,3
389,43,2
389,375,2
389,615,2
389,779,1
389,536,3
389,315,1
390,818,2
390,867,3
390,233,3
390,438,4
390,989,4
390,907,3
390,535,4
390,770,2
390,580,4
390,110,3
390,922,3
390,966,1
390,336,5
390,221,5
390,965,3
390,8,2
390,849,1
390,610,2
391,615,2
391,978,2
391,132,4
391,395,2
391,740,5
391,260,2
391,175,5
391,307,1
391,581,1
391,414,2
391,467,3
391,963,3
391,575,5
391,772,1
391,913,5
391,774,2
392,453,3
392,989,5
392,732,3
392,190,4
392,591,5
392,200,1
392,335,3
392,128,5
392,187,1
392,356,2
392,252,2
393,974,4
393,487,4
393,108,3
393,74,2
393,843,3
393,161,4
393,31,5
393,956,3
393,502,2
393,726,1
393,333,3
393,263,2
393,542,2
394,573,3
394,79,1
394,325,3
394,661,1
394,623,4
394,571,5
394,196,2
394,579,3
394,641,3
394,467,3
394,598,4
395,170,5
395,901,5
395,255,1
395,880,3
395,470,4
395,687,3
395,688,2
395,11,5
395,892,3
395,37,1
395,912,1
395,838,3
395,894,3
395,102,4
396,820,3
396,619,2
396,704,1
396,879,2
396,133,1
396,691,2
396,132,3
396,978,3
396,37,4
396,264,4
396,567,5
396,553,3
396,342,5
396,449,1
396,373,4
396,623,3
396,703,5
396,487,2
396,137,3
397,292,2
397,186,4
397,587,3
397,631,1
397,528,4
397,83,4
397,952,1
397,851,4
397,123,1
397,252,5
397,231,5
398,739,1
398,634,1
398,302,3
398,964,1
398,200,1
398,632,1
398,141,1
398,619,1
398,787,5
398,789,1
398,671,5
398,94,3
398,58,2
399,866,1
399,521,4
399,644,5
399,93,2
399,402,4
399,49,3
399,437,3
399,251,1
399,19,3
399,256,5
400,253,1
400,442,3
400,732,5
400,528,3
400,235,5
400,636,1
400,805,1
400,267,5
400,145,5
400,494,5
400,434,4
400,217,1
400,390,1
400,167,3
400,613,1
400,964,1
400,898,4
400,515,5
401,292,2
401,163,2
401,783,1
401,816,3
401,485,2
401,523,2
401,925,2
401,820,4
401,622,3
401,500,2
401,266,4
401,884,2
401,643,3
401,229,2
401,91,5
401,971,4
401,94,1
401,471,1
402,341,3
402,970,4
402,343,5
402,189,3
402,90,2
402,857,2
402,125,3
402,420,4
402,535,5
402,707,3
402,188,5
403,268,4
403,171,5
403,793,5
403,134,4
403,132,1
403,231,2
403,551,5
403,572,2
403,300,4
403,280,1
403,432,2
403,303,5
403,769,5
403,854,3
403,165,3
403,849,5
403,327,3
403,662,5
403,571,2
404,872,5
404,581,2
404,93,5
404,448,5
404,198,3
404,940,3
404,1,1
404,679,3
404,328,1
404,668,2
404,276,2
404,311,4
404,751,1
404,770,2
404,916,2
404,790,1
404,408,2
405,359,3
405,518,5
405,903,2
405,8,2
405,116,1
405,834,3
405,679,5
405,424,1
405,235,4
405,812,2
405,884,3
406,80,5
406,847,2
406,775,1
406,741,5
406,371,3
406,191,4
406,944,1
406,757,1
406,222,5
406,675,5
406,373,3
406,763,1
406,228,4
406,91,1
406,362,1
407,633,3
407,87,3
407,386,3
407,101,3
407,160,3
407,323,4
407,403,4
407,298,5
407,877,4
407,205,5
407,417,5
407,434,4
407,80,3
407,909,3
407,383,2
407,71,2
407,523,3
407,391,3
407,537,3
407,546,2
408,366,1
408,696,4
408,139,3
408,834,3
408,618,4
408,632,2
409,395,2
409,383,1
409,476,1
409,943,2
409,924,2
409,559,4
409,801,1
409,303,1
409,378,3
409,389,5
409,467,4
409,8,2
410,845,4
410,899,2
410,831,5
410,572,4
410,902,2
410,455,3
410,584,3
411,202,5
411,750,4
411,566,1
411,762,3
411,315,4
411,493,5
411,843,4
411,348,5
411,340,3
411,196,3
411,936,5
411,582,1
411,827,2
411,379,2
412,693,1
412,358,2
412,593,4
412,589,1
412,324,4
413,105,4
413,590,3
413,859,5
413,187,3
413,142,5
413,429,1
413,582,1
413,724,2
414,829,2
414,235,3
414,644,3
414,571,5
414,951,4
415,705,3
415,688,2
415,415,3
415,836,2
415,630,5
415,759,5
415,912,1
415,673,1
415,967,1
415,633,2
415,327,5
415,296,3
415,349,2
416,975,5
416,41,5
416,921,4
416,396,2
416,254,2
416,380,5
416,528,1
416,28,1
416,374,5
416,883,3
416,617,1
416,901,2
416,568,1
416,866,4
416,138,1
416,753,4
416,693,5
417,884,1
417,913,1
417,624,2
417,964,4
417,272,3
417,381,5
417,123,1
417,454,4
417,204,4
417,9,2
417,776,1
417,685,1
417,654,4
417,660,2
417,35,4
417,802,2
417,169,3
417,790,5
417,635,1
417,385,3
418,404,4
418,851,1
418,136,4
418,954,4
418,59,5
418,832,2
418,293,5
418,253,4
418,358,2
418,517,5
418,578,5
419,802,3
419,960,5
419,297,5
419,571,3
419,868,3
419,427,1
419,384,4
419,443,1
419,351,2
419,684,3
419,823,5
419,105,4
419,944,2
419,165,5
419,476,2
420,976,1
420,487,1
420,551,3
420,186,3
420,955,1
420,679,1
420,195,5
420,417,3
420,623,5
420,203,3
420,137,3
420,576,4
420,937,3
420,283,2
420,309,1
420,342,4
420,220,1
420,59,4
420,581,2
420,354,1
421,285,1
421,397,4
421,994,3
421,996,1
421,545,1
421,377,1
421,332,2
421,911,3
421,591,2
421,565,3
421,384,1
421,207,2
421,618,2
421,386,2
422,127,2
422,549,1
422,3,1
422,316,2
422,951,3
422,349,2
422,876,1
422,367,2
422,306,5
422,75,3
422,293,2
422,45,2
422,539,5
422,178,1
423,867,3
423,195,2
423,410,4
423,392,4
423,7,4
423,126,5
423,397,3
423,847,3
423,719,4
423,139,3
423,866,2
423,110,1
423,518,1
423,482,3
423,318,3
423,159,4
423,768,2
423,957,2
423,613,2
424,187,1
424,471,5
424,150,2
424,887,1
424,673,1
424,345,3
424,398,2
424,377,2
424,399,2
424,43,4
424,140,2
424,900,3
424,546,4
424,288,1
424,182,1
425,677,4
425,63,1
425,365,2
425,904,3
425,181,1
425,52,3
425,902,5
425,452,2
425,423,5
425,432,2
425,524,1
425,966,1
425,19,2
425,113,4
425,541,5
425,299,2
425,707,1
425,129,2
425,395,1
426,368,4
426,532,4
426,357,3
426,460,4
426,969,3
426,209,1
427,829,1
427,377,5
427,256,3
427,492,3
427,34,4
427,660,4
427,669,1
427,595,5
427,162,4
427,544,5
427,124,5
427,139,5
427,774,3
427,176,2
427,932,5
427,356,2
427,576,3
427,995,2
427,430,4
428,996,2
428,980,2
428,648,5
428,382,3
428,735,3
428,475,2
428,327,4
428,362,3
428,919,3
428,742,3
428,820,1
428,451,3
428,514,1
428,281,5
428,269,3
428,423,4
428,949,3
429,78,4
429,927,2
429,68,1
429,882,1
429,903,2
429,368,1
429,988,5
429,605,5
429,705,2
429,508,1
429,176,2
429,726,5
429,761,5
429,7,2
429,674,4
429,551,5
429,607,2
429,284,4
430,462,3
430,180,1
430,638,4
430,641,1
430,230,4
430,522,4
431,815,1
431,920,1
431,216,3
431,448,1
431,25,5
431,860,3
431,940,4
431,895,3
431,365,3
431,670,2
431,577,3
431,383,3
431,601,2
431,136,4
431,545,3
431,374,1
431,467,2
431,62,1
431,943,4
432,64,3
432,469,4
432,950,2
432,244,3
432,558,4
432,937,2
432,272,1
432,146,5
432,585,5
432,91,1
432,580,4
432,53,3
432,119,4
432,159,4
432,530,5
432,876,5
432,539,3
433,985,3
433,187,1
433,843,5
433,872,2
433,409,4
433,623,2
433,126,2
433,683,1
433,832,4
433,976,5
433,987,5
433,708,2
433,567,4
433,271,2
433,944,5
433,72,3
433,253,3
433,652,2
433,613,2
434,176,5
434,196,5
434,684,4
434,158,2
434,198,3
434,143,1
435,276,3
435,395,3
435,840,5
435,426,2
435,306,1
435,778,1
435,522,2
435,429,4
435,826,2
435,40,5
435,88,4
435,217,1
435,701,4
435,816,2
435,663,2
435,608,5
435,772,4
435,463,2
436,771,4
436,387,4
436,20,4
436,294,5
436,148,1
436,149,4
436,482,5
436,564,5
436,23,5
436,812,3
436,592,2
437,577,4
437,493,4
437,958,1
437,647,4
437,478,5
437,252,2
437,592,4
437,364,3
437,330,3
437,194,3
437,65,3
437,415,1
437,506,3
437,51,4
437,358,1
437,847,2
437,466,2
437,918,4
437,999,5
437,822,2
438,190,2
438,395,5
438,528,2
438,493,5
438,335,2
439,804,1
439,724,3
439,784,4
439,528,3
439,78,4
439,239,4
439,385,1
439,115,5
439,456,3
439,63,5
439,884,4
439,555,3
439,684,1
439,569,4
439,772,5
440,60,5
440,891,5
440,550,1
440,119,4
440,653,3
440,5,5
440,492,3
440,130,1
440,450,1
440,739,1
440,296,5
440,563,1
440,686,1
440,46,1
440,542,1
440,314,3
440,658,1
441,914,5
441,477,1
441,287,1
441,509,3
441,110,2
441,909,5
441,492,4
441,702,4
441,317,1
441,83,1
441,176,1
442,968,3
442,935,5
442,563,5
442,315,1
442,356,3
442,410,1
442,572,2
442,666,2
442,1000,3
442,744,5
443,137,1
443,59,5
443,792,2
443,405,5
443,695,1
443,154,4
443,917,5
443,843,3
443,536,5
444,401,1
444,159,1
444,612,1
444,99,2
444,704,5
444,257,4
444,935,4
444,680,1
444,227,3
444,62,5
444,806,4
444,561,5
444,850,2
444,468,3
444,600,4
444,443,1
444,61,3
445,978,4
445,55,2
445,505,4
445,966,4
445,896,5
445,362,2
445,73,4
445,691,3
445,589,5
445,602,3
445,637,5
445,314,1
445,257,1
445,546,4
445,641,4
445,311,3
446,407,4
446,510,2
446,134,4
446,854,4
446,544,4
446,46,4
446,808,2
446,149,4
446,908,1
447,624,3
447,155,4
447,819,1
447,89,2
447,59,5
447,708,4
447,767,1
447,967,5
447,650,4
447,903,1
447,273,5
447,60,4
447,44,5
447,185,4
447,386,2
447,285,1
448,486,2
448,434,1
448,409,3
448,872,2
448,640,4
448,399,3
448,23,3
449,419,3
449,651,4
449,779,4
449,887,3
449,430,4
449,675,3
449,44,2
449,761,2
449,591,1
449,634,4
450,433,2
450,670,4
450,308,5
450,93,1
450,665,2
450,735,3
450,142,2
450,55,1
450,76,3
450,591,5
450,954,2
450,639,4
450,261,2
451,535,1
451,52,3
451,386,4
451,411,3
451,742,2
451,696,3
451,44,2
451,994,3
451,860,1
451,135,4
451,612,3
451,786,2
451,262,5
452,1000,1
452,905,2
452,386,4
452,838,2
452,121,2
452,499,1
452,812,5
452,433,1
452,813,2
453,397,3
453,431,2
453,182,4
453,842,4
453,904,4
453,716,3
453,440,2
453,964,3
453,292,1
454,350,2
454,225,1
454,500,4
454,34,4
454,65,2
454,386,5
454,476,2
454,376,2
454,433,3
454,255,3
454,578,4
454,293,2
454,296,5
454,788,3
454,867,1
454,667,5
454,402,4
454,51,3
454,483,2
454,897,1
455,629,5
455,236,5
455,890,2
455,785,1
455,361,1
455,791,1
455,195,3
455,605,1
455,525,3
455,692,5
456,28,1
456,732,4
456,300,2
456,921,4
456,190,2
457,463,2
457,60,5
457,671,4
457,895,4
457,360,1
457,737,5
457,142,1
457,604,3
457,206,2
457,561,5
457,777,1
458,913,2
458,38,1
458,99,1
458,830,2
458,313,1
458,486,2
458,399,2
458,64,4
458,507,4
458,104,1
459,298,5
459,405,5
459,574,4
459,246,1
459,708,5
459,967,5
459,183,2
459,785,4
459,259,3
459,32,5
459,950,5
459,686,1
459,255,5
459,345,3
459,526,2
459,108,3
459,275,4
459,827,2
459,580,3
459,249,5
460,709,4
460,581,1
460,109,5
460,37,1
460,379,3
460,536,5
460,564,1
460,605,4
460,887,5
460,902,1
460,717,3
460,819,4
460,446,4
460,405,5
461,537,2
461,174,2
461,105,2
461,477,2
461,568,2
461,110,1
461,22,4
461,614,5
461,910,2
461,687,2
461,678,2
462,622,3
462,463,1
462,168,4
462,967,2
462,338,2
462,616,2
462,218,3
462,677,4
462,86,4
462,451,4
462,657,4
462,911,3
462,692,4
463,191,5
463,623,4
463,611,1
463,723,2
463,902,1
463,802,1
463,606,3
463,431,3
463,931,1
463,555,1
463,629,3
464,981,3
464,507,3
464,112,5
464,834,3
464,577,1
464,517,5
464,58,5
464,262,4
464,744,1
464,977,5
464,941,2
464,397,1
464,214,2
464,934,5
464,231,1
464,496,4
464,143,2
464,837,2
464,449,1
465,171,3
465,248,2
465,232,5
465,462,5
465,57,2
465,431,2
465,804,4
465,610,3
465,660,3
465,73,3
465,704,3
465,16,4
465,218,4
465,192,1
465,430,5
465,893,3
465,921,2
466,845,1
466,450,5
466,892,5
466,997,2
466,936,4
466,521,2
466,442,1
466,675,1
466,403,4
467,282,1
467,801,5
467,111,5
467,936,2
467,240,2
467,411,5
467,470,1
467,549,1
467,49,2
467,978,3
467,963,1
467,272,4
467,491,3
467,582,3
467,599,1
467,66,2
467,736,5
467,819,2
468,152,1
468,150,4
468,867,5
468,835,5
468,712,5
468,482,2
468,764,5
468,141,3
468,548,1
468,484,5
468,301,3
468,967,3
469,869,5
469,558,5
469,758,3
469,227,4
469,536,3
469,515,4
469,825,2
469,381,3
469,937,5
469,586,4
469,341,2
469,294,4
469,198,3
469,270,2
469,699,4
470,699,4
470,74,4
470,467,3
470,454,1
470,256,3
470,823,4
470,400,5
470,947,1
470,491,5
470,1,5
470,568,4
470,173,1
470,221,3
470,739,2
470,303,4
470,257,4
470,245,5
470,948,2
471,436,3
471,901,3
471,323,1
471,968,1
471,215,2
471,666,1
471,749,5
471,429,2
471,605,5
472,314,3
472,262,2
472,180,3
472,822,4
472,920,1
472,270,4
472,749,5
472,627,3
472,885,5
472,800,2
472,407,3
472,503,2
473,172,2
473,415,4
473,614,3
473,630,1
473,711,5
474,442,3
474,680,3
474,262,2
474,541,4
474,304,1
474,875,5
474,75,4
474,505,3
474,934,3
474,129,4
474,616,2
474,390,1
474,619,1
475,269,2
475,510,3
475,92,2
475,152,5
475,281,2
475,153,1
476,936,3
476,193,5
476,763,3
476,454,3
476,62,5
476,33,4
476,488,3
476,182,3
476,46,5
476,77,5
476,435,2
476,527,3
476,514,2
476,407,1
476,848,1
476,792,4
476,963,5
476,841,2
477,245,2
477,658,2
477,211,1
477,256,5
477,489,4
477,85,5
477,728,4
477,926,4
478,810,3
478,23,4
478,27,5
478,725,3
478,812,1
478,16,1
478,341,2
478,137,3
478,615,2
478,262,2
478,975,4
478,431,4
478,261,5
478,749,4
478,381,2
478,605,2
478,11,5
478,412,1
478,2,4
478,482,5
479,128,1
479,17,2
479,517,2
479,560,2
479,896,4
479,979,5
480,263,2
480,899,3
480,576,5
480,915,4
480,59,2
480,780,5
480,838,4
480,993,2
480,89,5
480,153,5
481,791,3
481,196,2
481,931,5
481,429,2
481,117,4
481,273,1
481,676,2
481,862,5
481,333,3
481,158,3
481,456,5
481,16,1
481,371,4
481,796,4
481,25,5
482,514,4
482,935,5
482,628,4
482,319,2
482,493,4
482,464,1
482,408,5
482,790,4
482,443,4
482,404,5
482,241,1
483,124,3
483,148,1
483,472,2
483,381,1
483,594,2
483,792,5
483,176,3
484,82,2
484,366,2
484,398,4
484,645,5
484,598,4
484,225,1
484,226,3
484,488,3
484,326,3
484,958,4
484,234,1
484,239,3
484,876,2
484,221,2
485,717,5
485,847,1
485,855,4
485,237,2
485,111,4
485,56,4
485,348,5
485,429,2
485,379,3
485,643,3
486,794,2
486,49,5
486,30,3
486,196,4
486,511,2
487,961,3
487,5,1
487,212,1
487,951,5
487,202,1
487,553,2
488,857,4
488,752,4
488,390,3
488,744,5
488,129,4
488,709,1
488,591,3
488,316,4
488,745,4
489,734,5
489,76,5
489,127,5
489,812,4
489,538,3
490,368,5
490,419,4
490,176,5
490,836,4
490,956,5
490,994,4
490,620,5
490,139,3
490,163,1
490,224,2
490,468,5
490,998,3
490,367,3
490,14,2
490,864,5
490,673,3
490,140,4
491,841,2
491,481,1
491,600,5
491,141,3
491,623,1
491,510,3
491,317,1
491,900,2
491,305,5
491,530,1
491,368,3
491,370,3
491,280,2
491,189,2
491,401,1
492,818,3
492,394,5
492,452,4
492,682,5
492,720,2
492,747,3
492,495,1
492,224,3
492,116,1
492,789,2
492,573,5
492,229,1
492,713,5
492,37,4
492,846,3
492,882,5
493,809,1
493,826,1
493,182,4
493,363,5
493,557,1
494,651,2
494,292,3
494,842,1
494,894,5
494,442,5
494,801,5
494,950,4
494,313,4
495,481,5
495,8,4
495,723,4
495,87,5
495,294,3
495,131,5
495,913,2
495,244,1
495,378,2
495,21,2
495,534,1
495,478,3
495,218,3
495,710,3
495,784,2
495,329,1
495,667,2
495,821,5
495,126,1
495,469,3
496,554,3
496,1000,5
496,111,2
496,167,4
496,261,2
496,163,1
496,273,4
496,710,5
497,471,1
497,781,2
497,233,1
497,111,1
497,761,1
497,925,1
497,866,3
497,844,2
497,311,3
498,721,1
498,177,3
498,607,4
498,385,2
498,810,1
498,567,3
498,757,4
498,37,2
498,85,2
498,701,1
498,753,5
498,814,2
498,672,3
498,476,5
498,405,4
498,243,4
499,28,3
499,854,2
499,486,5
499,54,3
499,412,1
499,460,1
499,923,3
499,584,3
499,996,5
499,431,5
499,239,1
499,174,4
499,537,1
499,203,1
499,708,2
499,376,3
499,29,2
499,685,2
500,357,3
500,627,4
500,90,5
500,224,3
500,781,3
500,869,1
500,117,2
500,748,2
500,135,2
501,133,4
501,462,3
501,662,4
501,737,1
501,661,4
501,633,1
501,214,2
501,350,1
501,749,5
501,126,4
501,117,4
502,480,4
502,146,1
502,812,2
502,248,1
502,832,3
502,513,2
502,837,1
502,164,1
502,269,4
502,898,3
502,219,1
502,780,5
502,770,4
502,396,4
502,628,1
502,281,4
502,57,2
502,556,2
502,137,2
503,764,1
503,631,3
503,620,3
503,615,5
503,327,3
503,832,1
503,709,1
503,206,1
503,733,3
503,611,2
503,467,4
503,609,4
503,104,1
503,5,4
503,678,1
503,536,1
503,686,5
503,706,3
503,916,3
504,973,4
504,706,1
504,905,3
504,642,2
504,368,3
504,952,1
504,576,3
504,314,3
504,335,5
504,238,1
505,636,5
505,238,3
505,960,1
505,853,4
505,315,5
505,464,2
505,996,4
505,577,2
505,240,4
505,608,4
505,301,1
505,270,2
506,743,1
506,350,5
506,998,5
506,928,5
506,516,2
506,380,5
506,778,2
506,190,4
506,779,1
506,931,1
506,271,5
506,137,2
506,850,3
506,234,3
506,635,5
506,231,5
507,144,3
507,30,4
507,697,2
507,81,4
507,92,1
507,22,3
507,876,3
507,710,1
507,651,2
507,373,3
508,533,1
508,218,4
508,663,4
508,892,5
508,316,4
508,589,2
508,490,2
508,66,5
508,548,5
508,61,3
508,661,5
508,160,4
508,576,2
508,780,2
508,677,2
508,622,5
508,86,5
508,52,2
508,274,5
509,600,5
509,379,1
509,936,3
509,350,4
509,769,2
509,860,1
509,986,5
509,367,3
509,150,5
510,921,4
510,423,3
510,73,5
510,763,3
510,353,1
511,264,5
511,818,3
511,463,1
511,769,4
511,46,5
511,50,3
511,182,4
511,300,4
511,419,5
511,298,2
511,664,5
511,442,2
511,593,1
511,61,3
511,219,3
512,731,2
512,605,2
512,421,5
512,240,3
512,357,1
512,834,3
512,532,3
512,194,3
512,412,3
512,404,2
512,779,1
512,652,3
512,463,4
512,434,2
512,271,5
512,900,1
512,687,4
512,244,4
512,283,5
513,525,2
513,375,3
513,225,4
513,900,2
513,462,3
513,743,5
513,145,3
513,654,4
513,549,3
514,82,3
514,793,4
514,146,1
514,612,1
514,765,3
514,534,4
514,548,4
514,383,5
514,620,1
514,171,4
514,165,4
515,749,2
515,545,5
515,499,3
515,802,2
515,203,3
515,301,3
515,33,4
516,525,1
516,829,5
516,960,2
516,827,3
516,787,3
516,50,4
516,578,2
517,172,5
517,656,4
517,596,3
517,40,3
517,268,5
517,277,1
517,694,2
517,729,2
517,941,2
517,543,3
517,236,2
517,119,5
517,456,5
517,185,3
518,822,1
518,532,3
518,843,2
518,39,4
518,869,1
518,493,2
518,399,4
519,38,3
519,945,3
519,592,3
519,181,2
519,704,5
519,191,1
519,241,5
519,634,5
519,476,2
519,613,4
519,176,5
519,238,1
519,402,1
519,574,2
519,513,1
519,32,5
519,144,5
519,436,1
519,57,2
520,181,2
520,626,2
520,735,4
520,592,1
520,698,4
520,282,3
520,641,4
520,217,4
520,644,3
520,655,2
520,3,5
520,190,5
520,408,5
520,663,5
521,951,3
521,36,4
521,921,2
521,719,3
521,786,4
521,674,1
521,980,4
521,993,2
521,210,3
522,293,1
522,409,3
522,519,5
522,682,4
522,863,4
522,777,1
523,755,5
523,131,1
523,804,3
523,230,3
523,815,5
523,825,3
524,937,4
524,530,1
524,950,5
524,715,4
524,308,1
525,542,5
525,181,2
525,47,1
525,813,5
525,624,4
525,318,1
525,597,2
525,521,2
525,377,5
526,479,5
526,431,4
526,590,5
526,498,1
526,569,1
526,974,5
526,692,5
526,460,3
526,514,3
526,44,4
526,699,5
526,756,2
527,901,2
527,650,2
527,824,2
527,996,1
527,472,1
527,269,3
527,900,2
527,665,1
527,148,3
527,199,5
527,639,2
527,606,1
527,622,5
527,223,1
527,564,4
527,327,2
527,555,2
527,36,4
528,834,1
528,987,4
528,944,3
528,652,4
528,536,1
528,268,5
528,365,5
528,776,1
528,749,1
528,955,2
528,836,3
529,763,3
529,824,1
529,445,1
529,616,1
529,226,3
529,679,5
529,488,3
529,877,1
529,717,5
529,259,2
529,755,2
529,139,3
529,285,2
529,711,1
529,963,1
530,579,3
530,570,4
530,539,1
530,374,1
530,133,1
530,974,4
530,432,3
530,987,3
530,48,4
530,220,2
530,914,5
530,402,1
530,887,3
530,34,1
530,488,2
531,355,1
531,584,5
531,466,2
531,620,4
531,912,5
531,312,1
531,89,4
531,237,4
531,821,2
531,641,1
531,514,4
531,216,2
531,717,1
532,346,4
532,653,3
532,437,2
532,843,1
532,764,4
532,110,3
532,717,5
532,498,5
532,305,5
532,312,1
532,759,3
532,240,4
532,248,5
532,113,2
532,879,3
532,833,4
532,394,4
532,274,1
532,542,2
533,629,3
533,476,3
533,249,3
533,129,4
533,457,2
533,108,2
533,101,5
533,911,4
533,366,3
534,525,4
534,182,1
534,110,5
534,763,3
534,538,3
534,411,2
535,418,4
535,141,1
535,528,3
535,379,3
535,609,2
535,534,3
535,73,5
535,565,5
535,973,4
535,569,1
536,659,3
536,200,4
536,670,3
536,436,1
536,141,4
536,819,5
536,440,5
536,109,3
536,264,1
536,664,1
536,484,1
536,715,5
536,947,5
536,643,4
536,561,3
536,674,2
536,626,4
536,779,3
536,509,3
537,153,4
537,438,1
537,626,1
537,16,4
537,512,3
537,843,3
537,443,4
537,501,5
537,150,4
537,743,4
537,829,4
538,39,2
538,864,5
538,462,5
538,737,5
538,251,3
538,744,3
538,589,3
538,10,1
538,49,1
539,795,1
539,697,5
539,779,4
539,549,2
539,965,2
539,246,2
539,420,1
539,333,2
539,590,3
539,466,5
539,801,4
539,803,3
540,647,4
540,924,5
540,413,4
540,87,2
540,375,3
540,874,4
540,534,3
540,9,1
540,896,3
540,262,3
540,404,4
540,957,5
540,866,2
540,742,3
540,861,1
540,782,2
540,177,2
540,283,3
540,59,3
541,555,2
541,593,3
541,548,1
541,444,2
541,268,2
541,329,2
542,554,1
542,963,4
542,418,3
542,927,2
542,764,5
542,420,3
542,41,5
542,654,1
542,265,2
542,667,4
542,267,4
542,572,3
542,349,3
542,165,2
542,883,3
542,567,1
542,211,5
542,969,4
542,284,5
542,767,4
543,373,5
543,224,5
543,916,4
543,62,5
543,251,2
543,52,1
544,370,2
544,679,4
544,112,1
544,902,3
544,693,2
544,78,5
544,354,2
544,199,2
544,474,5
544,330,1
544,686,3
544,103,2
544,119,4
545,953,1
545,86,4
545,181,5
545,758,5
545,875,4
545,371,4
545,861,5
545,781,4
545,282,5
545,569,4
545,39,3
545,178,2
545,557,2
545,355,2
546,354,4
546,370,5
546,395,1
546,792,3
546,677,1
547,875,1
547,640,1
547,934,2
547,726,1
547,207,3
547,947,1
547,377,1
547,485,4
547,656,3
547,11,4
547,974,4
547,603,5
547,4,4
548,586,4
548,548,2
548,221,1
548,346,3
548,353,3
548,925,5
548,182,4
548,824,4
548,550,4
548,686,4
548,846,5
548,996,4
549,496,5
549,218,2
549,353,2
549,472,4
549,49,5
549,805,1
549,527,1
549,594,2
549,580,3
549,554,5
549,93,5
549,836,2
549,62,5
549,938,5
549,44,2
549,328,5
549,782,4
549,525,1
549,620,2
550,181,1
550,212,2
550,948,3
550,465,3
550,504,5
550,559,5
550,83,5
550,921,2
550,290,3
550,658,4
550,127,3
550,591,2
550,949,4
550,542,1
550,876,3
550,978,5
551,401,2
551,203,2
551,907,4
551,910,2
551,176,1
551,170,4
552,60,1
552,988,1
552,142,4
552,704,4
552,866,3
552,499,3
552,729,4
552,393,4
552,912,2
552,927,2
552,530,2
553,212,4
553,127,5
553,245,3
553,835,3
553,24,3
553,322,1
553,818,2
553,323,2
553,790,2
553,666,1
554,22,5
554,796,2
554,398,2
554,491,3
554,58,1
554,226,1
554,506,2
554,997,3
554,551,4
554,492,1
554,364,4
555,953,3
555,171,1
555,485,3
555,512,2
555,468,5
555,326,1
555,544,1
555,569,3
555,443,3
555,672,2
555,690,1
555,508,5
555,453,4
555,837,1
556,229,3
556,652,3
556,975,5
556,858,4
556,3,1
556,988,1
556,295,1
556,989,3
556,897,2
556,585,1
556,161,1
556,935,1
556,872,1
556,804,3
556,937,5
557,488,1
557,154,5
557,603,4
557,737,4
557,114,3
557,474,2
557,478,3
557,534,1
557,591,2
557,328,5
557,777,2
557,201,4
557,109,5
557,921,5
558,581,2
558,55,3
558,379,1
558,63,4
558,190,4
558,662,1
558,257,3
558,89,4
558,754,4
558,984,1
558,70,5
